"","mit_sku","year","month","mfg","unit_sale","cost","conductor","phase","kva","p_volt","s_volt","date","weeks_time"
"2504","MIT-DRY-211",2020,11,"mgm",1962,1275,"AL","3",15,"240D","380x400x416Y",2020-11-01,126.3
"2505","MIT-DRY-211",2020,6,"mgm",2100,1275,"AL","3",15,"240D","380x400x416Y",2020-06-01,104.4
"2506","MIT-DRY-211",2020,9,"mgm",1962,1275,"AL","3",15,"240D","380x400x416Y",2020-09-01,117.6
"2507","MIT-DRY-132",2020,9,"hps",1617,1270.01,"AL","3",30,"208D","480Y",2020-09-01,117.6
"2508","MIT-AUT-107",2021,6,"hps",2591.01,1269.7,"CU","3",112.5,"600Y","480Y",2021-06-01,156.6
"2509","MIT-DRY-133",2019,11,"hps",1637,1269,"AL","3",45,"208D","480Y",2019-11-01,74
"2510","MIT-DRY-152",2021,11,"hps",1875,1268.2,"AL","3",30,"480D","480Y",2021-11-01,178.4
"2511","MIT-DRY-132",2021,10,"hps",1730,1268.2,"AL","3",30,"208D","480Y",2021-10-01,174
"2512","MIT-DRY-140",2021,9,"hps",1617,1268.2,"AL","3",30,"240D","480Y",2021-09-01,169.7
"2513","MIT-DRY-140",2021,7,"hps",1617,1268.2,"AL","3",30,"240D","480Y",2021-07-01,160.9
"2514","MIT-DRY-140",2021,9,"hps",1730,1268.2,"AL","3",30,"240D","480Y",2021-09-01,169.7
"2515","MIT-DRY-132",2021,8,"hps",1730,1268.2,"AL","3",30,"208D","480Y",2021-08-01,165.3
"2516","MIT-DRY-140",2021,11,"hps",1730,1268.2,"AL","3",30,"240D","480Y",2021-11-01,178.4
"2517","MIT-DRY-140",2021,7,"hps",1730,1268.2,"AL","3",30,"240D","480Y",2021-07-01,160.9
"2518","MIT-DRY-140",2021,9,"hps",1600,1268.2,"AL","3",30,"240D","480Y",2021-09-01,169.7
"2519","MIT-DRY-140",2021,10,"hps",1730,1268.2,"AL","3",30,"240D","480Y",2021-10-01,174
"2520","MIT-DRY-140",2021,8,"hps",1730,1268.2,"AL","3",30,"240D","480Y",2021-08-01,165.3
"2521","MIT-DRY-140",2021,11,"hps",1945,1268.2,"AL","3",30,"240D","480Y",2021-11-01,178.4
"2522","MIT-DRY-152",2021,10,"hps",1850,1268.2,"AL","3",30,"480D","480Y",2021-10-01,174
"2523","MIT-DRY-152",2021,8,"hps",1875,1268.2,"AL","3",30,"480D","480Y",2021-08-01,165.3
"2524","MIT-DRY-152",2021,8,"hps",1780,1268.2,"AL","3",30,"480D","480Y",2021-08-01,165.3
"2525","MIT-DRY-152",2021,9,"hps",1875,1268.2,"AL","3",30,"480D","480Y",2021-09-01,169.7
"2526","MIT-DRY-211",2021,12,"mgm",1793,1268,"AL","3",15,"240D","380x400x416Y",2021-12-01,182.7
"2527","MIT-DRY-211",2021,11,"mgm",2099,1268,"AL","3",15,"240D","380x400x416Y",2021-11-01,178.4
"2528","MIT-DRY-211",2021,9,"mgm",2099,1268,"AL","3",15,"240D","380x400x416Y",2021-09-01,169.7
"2529","MIT-DRY-211",2021,10,"mgm",2099,1268,"AL","3",15,"240D","380x400x416Y",2021-10-01,174
"2530","MIT-DRY-187",2021,5,"hps",1707,1265,"AL","3",15,"208D","380x400x416Y",2021-05-01,152.1
"2531","MIT-DRY-187",2021,4,"hps",1707,1265,"AL","3",15,"208D","380x400x416Y",2021-04-01,147.9
"2532","MIT-DIT-145",2021,10,"hps",1700,1264,"AL","3",40,"208D","480Y",2021-10-01,174
"2533","MIT-DRY-127",2019,1,"hps",1438,1263.6,"AL","3",45,"240D","208Y",2019-01-01,30.6
"2534","MIT-DRY-141",2021,10,"mgm",1442,1263,"AL","3",45,"240D","480Y",2021-10-01,174
"2535","MIT-DRY-133",2021,9,"mgm",2060,1263,"AL","3",45,"208D","480Y",2021-09-01,169.7
"2536","MIT-DRY-141",2021,6,"mgm",2060,1263,"AL","3",45,"240D","480Y",2021-06-01,156.6
"2537","MIT-DRY-133",2021,5,"mgm",2060,1263,"AL","3",45,"208D","480Y",2021-05-01,152.1
"2538","MIT-DRY-141",2021,8,"mgm",2244,1263,"AL","3",45,"240D","480Y",2021-08-01,165.3
"2539","MIT-DRY-141",2021,7,"mgm",2060,1263,"AL","3",45,"240D","480Y",2021-07-01,160.9
"2540","MIT-DRY-189",2021,11,"jeff",2504,1263,"AL","3",45,"208D","380x400x416Y",2021-11-01,178.4
"2541","MIT-DRY-141",2022,2,"mgm",2332,1263,"AL","3",45,"240D","480Y",2022-02-01,191.6
"2542","MIT-DRY-189",2021,12,"jeff",2724,1263,"AL","3",45,"208D","380x400x416Y",2021-12-01,182.7
"2543","MIT-DRY-133",2021,6,"mgm",2060,1263,"AL","3",45,"208D","480Y",2021-06-01,156.6
"2544","MIT-DRY-141",2021,5,"mgm",2185,1263,"AL","3",45,"240D","480Y",2021-05-01,152.1
"2545","MIT-DRY-133",2021,10,"mgm",2060,1263,"AL","3",45,"208D","480Y",2021-10-01,174
"2546","MIT-DRY-133",2021,11,"mgm",2060,1263,"AL","3",45,"208D","480Y",2021-11-01,178.4
"2547","MIT-DRY-133",2021,10,"mgm",2100,1263,"AL","3",45,"208D","480Y",2021-10-01,174
"2548","MIT-DRY-133",2021,12,"mgm",2322,1263,"AL","3",45,"208D","480Y",2021-12-01,182.7
"2549","MIT-DRY-141",2021,5,"mgm",2060,1263,"AL","3",45,"240D","480Y",2021-05-01,152.1
"2550","MIT-DRY-141",2021,8,"mgm",2036,1263,"AL","3",45,"240D","480Y",2021-08-01,165.3
"2551","MIT-DRY-133",2021,5,"mgm",2125,1263,"AL","3",45,"208D","480Y",2021-05-01,152.1
"2552","MIT-DRY-141",2022,1,"mgm",2322,1263,"AL","3",45,"240D","480Y",2022-01-01,187.1
"2553","MIT-DRY-141",2021,6,"mgm",2185,1263,"AL","3",45,"240D","480Y",2021-06-01,156.6
"2554","MIT-DRY-141",2021,8,"mgm",2070.97,1263,"AL","3",45,"240D","480Y",2021-08-01,165.3
"2555","MIT-DRY-141",2022,3,"mgm",2322,1263,"AL","3",45,"240D","480Y",2022-03-01,195.6
"2556","MIT-DRY-133",2022,1,"mgm",2322,1263,"AL","3",45,"208D","480Y",2022-01-01,187.1
"2557","MIT-DRY-141",2021,5,"mgm",2160,1263,"AL","3",45,"240D","480Y",2021-05-01,152.1
"2558","MIT-DRY-133",2022,2,"mgm",2322,1263,"AL","3",45,"208D","480Y",2022-02-01,191.6
"2559","MIT-DRY-189",2022,1,"jeff",2750,1263,"AL","3",45,"208D","380x400x416Y",2022-01-01,187.1
"2560","MIT-DRY-133",2021,12,"mgm",2170,1263,"AL","3",45,"208D","480Y",2021-12-01,182.7
"2561","MIT-DRY-141",2021,7,"mgm",2100,1263,"AL","3",45,"240D","480Y",2021-07-01,160.9
"2562","MIT-DRY-133",2022,3,"mgm",2322,1263,"AL","3",45,"208D","480Y",2022-03-01,195.6
"2563","MIT-DRY-141",2022,2,"mgm",2322,1263,"AL","3",45,"240D","480Y",2022-02-01,191.6
"2564","MIT-DRY-133",2021,7,"mgm",2060,1263,"AL","3",45,"208D","480Y",2021-07-01,160.9
"2565","MIT-DRY-133",2021,8,"mgm",2060,1263,"AL","3",45,"208D","480Y",2021-08-01,165.3
"2566","MIT-DRY-105-CU",2020,6,"mgm",3715,1261,"CU","3",150,"480D","208Y",2020-06-01,104.4
"2567","MIT-DRY-105-CU",2019,8,"mgm",2316,1261,"CU","3",150,"480D","208Y",2019-08-01,60.9
"2568","MIT-AUT-114",2021,9,"hps",1575,1260.1,"CU","3",30,"600Y","208Y",2021-09-01,169.7
"2569","MIT-AUT-114",2021,7,"hps",1575,1260.1,"CU","3",30,"600Y","208Y",2021-07-01,160.9
"2570","MIT-AUT-114",2021,8,"hps",1700,1260.1,"CU","3",30,"600Y","208Y",2021-08-01,165.3
"2571","MIT-AUT-114",2021,10,"hps",1575,1260.1,"CU","3",30,"600Y","208Y",2021-10-01,174
"2572","MIT-AUT-114",2021,8,"hps",1575,1260.1,"CU","3",30,"600Y","208Y",2021-08-01,165.3
"2573","MIT-AUT-114",2021,11,"hps",1575,1260.1,"CU","3",30,"600Y","208Y",2021-11-01,178.4
"2574","MIT-DRY-145",2020,3,"hps",1564,1259.26,"AL","3",15,"480D","380x400x416Y",2020-03-01,91.3
"2575","MIT-DRY-111",2019,5,"jeff",1260,1251.5,"AL","3",45,"480D","240D/CT",2019-05-01,47.7
"2576","MIT-AUT-114",2020,11,"hps",1370,1250.75,"CU","3",30,"600Y","208Y",2020-11-01,126.3
"2577","MIT-DRY-161",2021,12,"hps",1563,1250.68,"AL","3",15,"600D","480Y",2021-12-01,182.7
"2578","MIT-DRY-161",2022,2,"hps",1668,1250.68,"AL","3",15,"600D","480Y",2022-02-01,191.6
"2579","MIT-DRY-161",2021,11,"hps",1787,1250.68,"AL","3",15,"600D","480Y",2021-11-01,178.4
"2580","MIT-DRY-127",2020,11,"hps",1438,1250.4,"AL","3",45,"240D","208Y",2020-11-01,126.3
"2581","MIT-DRY-127",2021,2,"hps",1438,1250.4,"AL","3",45,"240D","208Y",2021-02-01,139.4
"2582","MIT-DRY-127",2021,1,"hps",1438,1250.4,"AL","3",45,"240D","208Y",2021-01-01,135
"2583","MIT-DRY-127",2020,6,"hps",1438,1250.4,"AL","3",45,"240D","208Y",2020-06-01,104.4
"2584","MIT-DRY-127",2020,7,"hps",1600,1250.4,"AL","3",45,"240D","208Y",2020-07-01,108.7
"2585","MIT-DRY-127",2020,11,"hps",1652,1250.4,"AL","3",45,"240D","208Y",2020-11-01,126.3
"2586","MIT-DRY-140",2020,8,"hps",1617,1249.58,"AL","3",30,"240D","480Y",2020-08-01,113.1
"2587","MIT-DRY-114",2020,1,"mgm",2732,1248.39,"AL","3",150,"480D","240D/CT",2020-01-01,82.7
"2588","MIT-DRY-114",2019,12,"mgm",3600,1248.39,"AL","3",150,"480D","240D/CT",2019-12-01,78.3
"2589","MIT-DRY-114-CU",2020,8,"mgm",3278,1248.39,"CU","3",150,"480D","240D/CT",2020-08-01,113.1
"2590","MIT-DRY-114-CU",2020,7,"mgm",2108,1248.39,"CU","3",150,"480D","240D/CT",2020-07-01,108.7
"2591","MIT-DRY-114",2019,12,"mgm",2732,1248.39,"AL","3",150,"480D","240D/CT",2019-12-01,78.3
"2592","MIT-DRY-162",2020,10,"hps",1690,1244.81654422235,"AL","3",30,"600D","480Y",2020-10-01,121.9
"2593","MIT-DRY-141",2020,5,"mgm",1925,1243.657664,"AL","3",45,"240D","480Y",2020-05-01,100
"2594","MIT-AUT-106",2022,2,"hps",1650,1239.67,"CU","3",75,"600Y","480Y",2022-02-01,191.6
"2595","MIT-DRY-111",2019,5,"jeff",1260,1236.25,"AL","3",45,"480D","240D/CT",2019-05-01,47.7
"2596","MIT-DRY-140",2021,6,"hps",1730,1235.2,"AL","3",30,"240D","480Y",2021-06-01,156.6
"2597","MIT-DRY-122",2021,11,"hps",1481,1234.4,"AL","1",50,"240x480","120/240",2021-11-01,178.4
"2598","MIT-DRY-122",2019,6,"hps",1240,1233.29,"AL","1",50,"240x480","120/240",2019-06-01,52.1
"2599","MIT-DRY-111",2021,4,"hps",1582,1232.1,"AL","3",45,"480D","240D/CT",2021-04-01,147.9
"2600","MIT-DRY-111",2021,6,"hps",1482,1232.1,"AL","3",45,"480D","240D/CT",2021-06-01,156.6
"2601","MIT-DRY-111",2022,1,"jeff",1822,1232,"AL","3",45,"480D","240D/CT",2022-01-01,187.1
"2602","MIT-DRY-111",2021,11,"jeff",1313,1232,"AL","3",45,"480D","240D/CT",2021-11-01,178.4
"2603","MIT-DRY-111",2022,3,"jeff",1822,1232,"AL","3",45,"480D","240D/CT",2022-03-01,195.6
"2604","MIT-DRY-111",2022,3,"jeff",1975,1232,"AL","3",45,"480D","240D/CT",2022-03-01,195.6
"2605","MIT-DRY-133",2020,5,"mgm",1925,1228.8379525,"AL","3",45,"208D","480Y",2020-05-01,100
"2606","MIT-DRY-133",2020,5,"mgm",2100,1228.8379525,"AL","3",45,"208D","480Y",2020-05-01,100
"2607","MIT-DRY-171",2021,10,"hps",1545,1223.5,"AL","3",30,"600D","208Y",2021-10-01,174
"2608","MIT-DRY-171",2021,7,"hps",1545,1223.5,"AL","3",30,"600D","208Y",2021-07-01,160.9
"2609","MIT-DRY-171",2021,11,"hps",1545,1223.5,"AL","3",30,"600D","208Y",2021-11-01,178.4
"2610","MIT-DRY-141",2020,5,"mgm",2100,1222.862835,"AL","3",45,"240D","480Y",2020-05-01,100
"2611","MIT-DRY-133",2019,10,"mgm",1750,1222.862835,"AL","3",45,"208D","480Y",2019-10-01,69.6
"2612","MIT-DRY-133",2019,12,"mgm",1925,1222.862835,"AL","3",45,"208D","480Y",2019-12-01,78.3
"2613","MIT-DRY-133",2019,11,"mgm",1925,1222.862835,"AL","3",45,"208D","480Y",2019-11-01,74
"2614","MIT-DRY-141",2019,10,"mgm",1750,1222.862835,"AL","3",45,"240D","480Y",2019-10-01,69.6
"2615","MIT-DRY-141",2019,10,"mgm",2031,1222.862835,"AL","3",45,"240D","480Y",2019-10-01,69.6
"2616","MIT-DRY-120",2022,3,"hps",1257,1222.75,"AL","1",25,"240x480","120/240",2022-03-01,195.6
"2617","MIT-DRY-114",2018,9,"egr",2602,1220,"AL","3",150,"480D","240D/CT",2018-09-01,13.1
"2618","MIT-DRY-114",2020,9,"egr",2948,1220,"AL","3",150,"480D","240D/CT",2020-09-01,117.6
"2619","MIT-DRY-114",2019,9,"egr",1776,1220,"AL","3",150,"480D","240D/CT",2019-09-01,65.3
"2620","MIT-DRY-114",2019,2,"egr",2732,1220,"AL","3",150,"480D","240D/CT",2019-02-01,35
"2621","MIT-DRY-114",2019,9,"egr",2732,1220,"AL","3",150,"480D","240D/CT",2019-09-01,65.3
"2622","MIT-DRY-114",2018,11,"egr",2602,1220,"AL","3",150,"480D","240D/CT",2018-11-01,21.9
"2623","MIT-DRY-114",2018,7,"egr",2790,1220,"AL","3",150,"480D","240D/CT",2018-07-01,4.3
"2624","MIT-DRY-114",2018,12,"egr",2732,1220,"AL","3",150,"480D","240D/CT",2018-12-01,26.1
"2625","MIT-DRY-114",2018,8,"egr",2602,1220,"AL","3",150,"480D","240D/CT",2018-08-01,8.7
"2626","MIT-DRY-114",2019,6,"egr",2732,1220,"AL","3",150,"480D","240D/CT",2019-06-01,52.1
"2627","MIT-DRY-114",2020,7,"egr",2732,1220,"AL","3",150,"480D","240D/CT",2020-07-01,108.7
"2628","MIT-DRY-114",2019,1,"egr",2732,1220,"AL","3",150,"480D","240D/CT",2019-01-01,30.6
"2629","MIT-DRY-114",2020,9,"egr",2732,1220,"AL","3",150,"480D","240D/CT",2020-09-01,117.6
"2630","MIT-DRY-141",2020,9,"mgm",1925,1219,"AL","3",45,"240D","480Y",2020-09-01,117.6
"2631","MIT-DRY-133",2021,4,"mgm",2060,1219,"AL","3",45,"208D","480Y",2021-04-01,147.9
"2632","MIT-DRY-141",2021,3,"mgm",2125,1219,"AL","3",45,"240D","480Y",2021-03-01,143.4
"2633","MIT-DRY-141",2020,5,"mgm",1925,1219,"AL","3",45,"240D","480Y",2020-05-01,100
"2634","MIT-DRY-133",2020,7,"mgm",1925,1219,"AL","3",45,"208D","480Y",2020-07-01,108.7
"2635","MIT-DRY-141",2021,1,"mgm",2100,1219,"AL","3",45,"240D","480Y",2021-01-01,135
"2636","MIT-DRY-133",2020,8,"mgm",1925,1219,"AL","3",45,"208D","480Y",2020-08-01,113.1
"2637","MIT-DRY-141",2020,10,"mgm",2012,1219,"AL","3",45,"240D","480Y",2020-10-01,121.9
"2638","MIT-DRY-133",2020,9,"mgm",2125,1219,"AL","3",45,"208D","480Y",2020-09-01,117.6
"2639","MIT-DRY-133",2021,3,"mgm",2249,1219,"AL","3",45,"208D","480Y",2021-03-01,143.4
"2640","MIT-DRY-133",2020,9,"mgm",1925,1219,"AL","3",45,"208D","480Y",2020-09-01,117.6
"2641","MIT-DRY-141",2019,12,"mgm",1925,1219,"AL","3",45,"240D","480Y",2019-12-01,78.3
"2642","MIT-DRY-141",2021,4,"mgm",2224,1219,"AL","3",45,"240D","480Y",2021-04-01,147.9
"2643","MIT-DRY-133",2020,1,"mgm",1925,1219,"AL","3",45,"208D","480Y",2020-01-01,82.7
"2644","MIT-DRY-133",2021,4,"mgm",2250,1219,"AL","3",45,"208D","480Y",2021-04-01,147.9
"2645","MIT-DRY-141",2021,2,"mgm",1925,1219,"AL","3",45,"240D","480Y",2021-02-01,139.4
"2646","MIT-DRY-133",2021,2,"mgm",1925,1219,"AL","3",45,"208D","480Y",2021-02-01,139.4
"2647","MIT-DRY-141",2020,11,"mgm",2125,1219,"AL","3",45,"240D","480Y",2020-11-01,126.3
"2648","MIT-DRY-141",2019,12,"mgm",1925.01,1219,"AL","3",45,"240D","480Y",2019-12-01,78.3
"2649","MIT-DRY-133",2020,8,"mgm",2100,1219,"AL","3",45,"208D","480Y",2020-08-01,113.1
"2650","MIT-DRY-141",2021,4,"mgm",2160,1219,"AL","3",45,"240D","480Y",2021-04-01,147.9
"2651","MIT-DRY-141",2020,7,"mgm",1925,1219,"AL","3",45,"240D","480Y",2020-07-01,108.7
"2652","MIT-DRY-141",2021,3,"mgm",2200,1219,"AL","3",45,"240D","480Y",2021-03-01,143.4
"2653","MIT-DRY-141",2021,3,"mgm",2060,1219,"AL","3",45,"240D","480Y",2021-03-01,143.4
"2654","MIT-DRY-141",2020,10,"mgm",1925,1219,"AL","3",45,"240D","480Y",2020-10-01,121.9
"2655","MIT-DRY-133",2020,10,"mgm",1925,1219,"AL","3",45,"208D","480Y",2020-10-01,121.9
"2656","MIT-DRY-133",2020,9,"mgm",2285,1219,"AL","3",45,"208D","480Y",2020-09-01,117.6
"2657","MIT-DRY-141",2020,10,"mgm",2025,1219,"AL","3",45,"240D","480Y",2020-10-01,121.9
"2658","MIT-DRY-141",2020,12,"mgm",1925,1219,"AL","3",45,"240D","480Y",2020-12-01,130.6
"2659","MIT-DRY-141",2021,2,"mgm",1900,1219,"AL","3",45,"240D","480Y",2021-02-01,139.4
"2660","MIT-DRY-141",2021,4,"mgm",2150,1219,"AL","3",45,"240D","480Y",2021-04-01,147.9
"2661","MIT-DRY-141",2021,4,"mgm",2060,1219,"AL","3",45,"240D","480Y",2021-04-01,147.9
"2662","MIT-DRY-133",2021,1,"mgm",2200,1219,"AL","3",45,"208D","480Y",2021-01-01,135
"2663","MIT-DRY-133",2021,1,"mgm",1900,1219,"AL","3",45,"208D","480Y",2021-01-01,135
"2664","MIT-DRY-141",2020,9,"mgm",2025,1219,"AL","3",45,"240D","480Y",2020-09-01,117.6
"2665","MIT-DRY-133",2020,11,"mgm",1925,1219,"AL","3",45,"208D","480Y",2020-11-01,126.3
"2666","MIT-DRY-133",2021,2,"mgm",1900,1219,"AL","3",45,"208D","480Y",2021-02-01,139.4
"2667","MIT-DRY-133",2021,1,"mgm",2087,1219,"AL","3",45,"208D","480Y",2021-01-01,135
"2668","MIT-DRY-133",2020,4,"mgm",1925,1219,"AL","3",45,"208D","480Y",2020-04-01,95.7
"2669","MIT-DRY-141",2021,1,"mgm",1925,1219,"AL","3",45,"240D","480Y",2021-01-01,135
"2670","MIT-DRY-141",2021,2,"mgm",2125,1219,"AL","3",45,"240D","480Y",2021-02-01,139.4
"2671","MIT-DRY-141",2020,11,"mgm",1925,1219,"AL","3",45,"240D","480Y",2020-11-01,126.3
"2672","MIT-DRY-133",2020,5,"mgm",2100,1219,"AL","3",45,"208D","480Y",2020-05-01,100
"2673","MIT-DRY-133",2020,6,"mgm",1925,1219,"AL","3",45,"208D","480Y",2020-06-01,104.4
"2674","MIT-DRY-133",2020,12,"mgm",1925,1219,"AL","3",45,"208D","480Y",2020-12-01,130.6
"2675","MIT-DRY-133",2021,1,"mgm",2100,1219,"AL","3",45,"208D","480Y",2021-01-01,135
"2676","MIT-DRY-126",2021,10,"hps",1461,1218.4,"AL","3",30,"240D","208Y",2021-10-01,174
"2677","MIT-DRY-126",2021,9,"hps",1461,1218.4,"AL","3",30,"240D","208Y",2021-09-01,169.7
"2678","MIT-DIT-104",2022,3,"hps",1624,1218,"AL","3",27,"480D","480Y",2022-03-01,195.6
"2679","MIT-DIT-143",2022,2,"hps",1815,1218,"AL","3",27,"208D","480Y",2022-02-01,191.6
"2680","MIT-DIT-143",2021,12,"hps",1609,1218,"AL","3",27,"208D","480Y",2021-12-01,182.7
"2681","MIT-DIT-143",2022,3,"hps",1624,1218,"AL","3",27,"208D","480Y",2022-03-01,195.6
"2682","MIT-DRY-162",2019,7,"hps",1690,1217.11,"AL","3",30,"600D","480Y",2019-07-01,56.4
"2683","MIT-DRY-162",2019,11,"hps",1690,1217.11,"AL","3",30,"600D","480Y",2019-11-01,74
"2684","MIT-DRY-112",2021,3,"jeff",1957,1217,"AL","3",75,"480D","240D/CT",2021-03-01,143.4
"2685","MIT-DRY-103",2021,11,"jeff",2213,1217,"AL","3",75,"480D","208Y",2021-11-01,178.4
"2686","MIT-DRY-112",2019,5,"jeff",1757,1217,"AL","3",75,"480D","240D/CT",2019-05-01,47.7
"2687","MIT-DRY-142",2021,8,"jeff",2819,1217,"AL","3",75,"240D","480Y",2021-08-01,165.3
"2688","MIT-DRY-103",2021,2,"jeff",1875,1217,"AL","3",75,"480D","208Y",2021-02-01,139.4
"2689","MIT-DRY-103",2021,1,"jeff",1875,1217,"AL","3",75,"480D","208Y",2021-01-01,135
"2690","MIT-DRY-142",2021,9,"jeff",2819,1217,"AL","3",75,"240D","480Y",2021-09-01,169.7
"2691","MIT-DRY-112",2021,6,"jeff",1810,1217,"AL","3",75,"480D","240D/CT",2021-06-01,156.6
"2692","MIT-DRY-112",2021,1,"jeff",1957,1217,"AL","3",75,"480D","240D/CT",2021-01-01,135
"2693","MIT-DRY-134",2021,9,"jeff",2819,1217,"AL","3",75,"208D","480Y",2021-09-01,169.7
"2694","MIT-DRY-134",2021,7,"jeff",2819,1217,"AL","3",75,"208D","480Y",2021-07-01,160.9
"2695","MIT-DRY-103",2021,4,"jeff",2000,1217,"AL","3",75,"480D","208Y",2021-04-01,147.9
"2696","MIT-DRY-142",2022,2,"jeff",3205,1217,"AL","3",75,"240D","480Y",2022-02-01,191.6
"2697","MIT-DRY-112",2021,3,"jeff",1810,1217,"AL","3",75,"480D","240D/CT",2021-03-01,143.4
"2698","MIT-DRY-103",2021,2,"jeff",2001,1217,"AL","3",75,"480D","208Y",2021-02-01,139.4
"2699","MIT-DRY-142",2021,7,"jeff",2819,1217,"AL","3",75,"240D","480Y",2021-07-01,160.9
"2700","MIT-DRY-134",2021,12,"jeff",3205,1217,"AL","3",75,"208D","480Y",2021-12-01,182.7
"2701","MIT-DRY-134",2022,1,"jeff",3551,1217,"AL","3",75,"208D","480Y",2022-01-01,187.1
"2702","MIT-DRY-103",2021,6,"jeff",1931,1217,"AL","3",75,"480D","208Y",2021-06-01,156.6
"2703","MIT-DRY-112",2021,2,"jeff",1757,1217,"AL","3",75,"480D","240D/CT",2021-02-01,139.4
"2704","MIT-DRY-142",2021,12,"jeff",3205,1217,"AL","3",75,"240D","480Y",2021-12-01,182.7
"2705","MIT-DRY-134",2022,3,"jeff",3205,1217,"AL","3",75,"208D","480Y",2022-03-01,195.6
"2706","MIT-DRY-103",2021,3,"jeff",1931,1217,"AL","3",75,"480D","208Y",2021-03-01,143.4
"2707","MIT-DRY-103",2020,7,"jeff",1600,1217,"AL","3",75,"480D","208Y",2020-07-01,108.7
"2708","MIT-DRY-112",2021,12,"jeff",2536,1217,"AL","3",75,"480D","240D/CT",2021-12-01,182.7
"2709","MIT-DRY-103",2021,9,"jeff",2213,1217,"AL","3",75,"480D","208Y",2021-09-01,169.7
"2710","MIT-DRY-103",2021,3,"jeff",1875,1217,"AL","3",75,"480D","208Y",2021-03-01,143.4
"2711","MIT-DRY-103",2020,11,"jeff",1940,1217,"AL","3",75,"480D","208Y",2020-11-01,126.3
"2712","MIT-DRY-103",2021,5,"jeff",2062,1217,"AL","3",75,"480D","208Y",2021-05-01,152.1
"2713","MIT-DRY-103",2021,2,"jeff",2000,1217,"AL","3",75,"480D","208Y",2021-02-01,139.4
"2714","MIT-DRY-112",2021,12,"jeff",1864,1217,"AL","3",75,"480D","240D/CT",2021-12-01,182.7
"2715","MIT-DRY-112",2021,5,"jeff",1810,1217,"AL","3",75,"480D","240D/CT",2021-05-01,152.1
"2716","MIT-DRY-112",2022,3,"jeff",2536,1217,"AL","3",75,"480D","240D/CT",2022-03-01,195.6
"2717","MIT-DRY-103",2021,12,"jeff",1792,1217,"AL","3",75,"480D","208Y",2021-12-01,182.7
"2718","MIT-DRY-134",2021,8,"jeff",2819,1217,"AL","3",75,"208D","480Y",2021-08-01,165.3
"2719","MIT-DRY-112",2021,2,"jeff",1800,1217,"AL","3",75,"480D","240D/CT",2021-02-01,139.4
"2720","MIT-DRY-134",2021,11,"jeff",2819,1217,"AL","3",75,"208D","480Y",2021-11-01,178.4
"2721","MIT-DRY-142",2021,10,"jeff",2060,1217,"AL","3",75,"240D","480Y",2021-10-01,174
"2722","MIT-DRY-103",2021,10,"jeff",2213,1217,"AL","3",75,"480D","208Y",2021-10-01,174
"2723","MIT-DRY-134",2021,8,"jeff",3100,1217,"AL","3",75,"208D","480Y",2021-08-01,165.3
"2724","MIT-DRY-103",2021,6,"jeff",1950,1217,"AL","3",75,"480D","208Y",2021-06-01,156.6
"2725","MIT-DRY-103",2021,3,"jeff",2050,1217,"AL","3",75,"480D","208Y",2021-03-01,143.4
"2726","MIT-DRY-112",2022,1,"jeff",1648,1217,"AL","3",75,"480D","240D/CT",2022-01-01,187.1
"2727","MIT-DRY-103",2021,5,"jeff",1900,1217,"AL","3",75,"480D","208Y",2021-05-01,152.1
"2728","MIT-DRY-103",2021,11,"jeff",2200,1217,"AL","3",75,"480D","208Y",2021-11-01,178.4
"2729","MIT-DRY-103",2020,12,"jeff",1875,1217,"AL","3",75,"480D","208Y",2020-12-01,130.6
"2730","MIT-DRY-103",2021,11,"jeff",2964,1217,"AL","3",75,"480D","208Y",2021-11-01,178.4
"2731","MIT-DRY-103",2021,12,"jeff",2536,1217,"AL","3",75,"480D","208Y",2021-12-01,182.7
"2732","MIT-DRY-112",2020,10,"jeff",1757,1217,"AL","3",75,"480D","240D/CT",2020-10-01,121.9
"2733","MIT-DRY-103",2021,1,"jeff",2100,1217,"AL","3",75,"480D","208Y",2021-01-01,135
"2734","MIT-DRY-103",2020,10,"jeff",1875,1217,"AL","3",75,"480D","208Y",2020-10-01,121.9
"2735","MIT-DRY-142",2022,1,"jeff",3045,1217,"AL","3",75,"240D","480Y",2022-01-01,187.1
"2736","MIT-DRY-112",2022,2,"jeff",2536,1217,"AL","3",75,"480D","240D/CT",2022-02-01,191.6
"2737","MIT-DRY-142",2021,10,"jeff",2819,1217,"AL","3",75,"240D","480Y",2021-10-01,174
"2738","MIT-DRY-134",2021,12,"jeff",2819,1217,"AL","3",75,"208D","480Y",2021-12-01,182.7
"2739","MIT-DRY-112",2021,11,"jeff",1864,1217,"AL","3",75,"480D","240D/CT",2021-11-01,178.4
"2740","MIT-DRY-103",2021,11,"jeff",2865,1217,"AL","3",75,"480D","208Y",2021-11-01,178.4
"2741","MIT-DRY-103",2021,8,"jeff",2213,1217,"AL","3",75,"480D","208Y",2021-08-01,165.3
"2742","MIT-DRY-112",2021,2,"jeff",1957,1217,"AL","3",75,"480D","240D/CT",2021-02-01,139.4
"2743","MIT-DRY-112",2020,11,"jeff",1757,1217,"AL","3",75,"480D","240D/CT",2020-11-01,126.3
"2744","MIT-DRY-103",2021,2,"jeff",2062,1217,"AL","3",75,"480D","208Y",2021-02-01,139.4
